"id_cliente","nome","endereco","telefone","email","data_nascimento"
7963,Cliente_1853,Endereço do Cliente_1853,+5511847774549,Cliente_18534755@exemplo.com,1953-04-29
7964,Cliente_616,Endereço do Cliente_616,+5511240330309,Cliente_616@exemplo.com,1991-06-04
7965,Cliente_480,Endereço do Cliente_480,+5511943893236,Cliente_480@exemplo.com,1966-11-19
7966,Cliente_3062,Endereço do Cliente_3062,+5511635966320,Cliente_30623873@exemplo.com,1971-10-24
7967,Cliente_2479,Endereço do Cliente_2479,+5511513924118,Cliente_24796313@exemplo.com,1962-05-25
7968,Cliente_950,Endereço do Cliente_950,+5511857612297,Cliente_9507141@exemplo.com,1994-09-16
7969,Cliente_1946,Endereço do Cliente_1946,+5511974942045,Cliente_19463784@exemplo.com,1995-03-20
7970,Cliente_5947,Endereço do Cliente_5947,+5511236528037,Cliente_59476359@exemplo.com,1999-05-13
7971,Cliente_2187,Endereço do Cliente_2187,+5511199694461,Cliente_2187@exemplo.com,2000-06-20
7972,Cliente_6498,Endereço do Cliente_6498,+5511562802113,Cliente_64981614@exemplo.com,1952-12-25
7973,Cliente_6903,Endereço do Cliente_6903,+5511869710686,Cliente_69034057@exemplo.com,1997-05-16
7974,Cliente_12,Endereço do Cliente_12,+5511614240276,Cliente_12@exemplo.com,1981-03-08
7975,Cliente_2536,Endereço do Cliente_2536,+5511846100250,Cliente_2536@exemplo.com,1986-10-27
7976,Cliente_5345,Endereço do Cliente_5345,+5511139450271,Cliente_53453014@exemplo.com,1961-01-24
7977,Cliente_6996,Endereço do Cliente_6996,+5511172868577,Cliente_6996@exemplo.com,1987-03-17
7978,Cliente_7002,Endereço do Cliente_7002,+5511749499668,Cliente_7002@exemplo.com,1996-10-09
7979,Cliente_5798,Endereço do Cliente_5798,+5511292147202,Cliente_5798@exemplo.com,1955-05-17
7980,Cliente_7664,Endereço do Cliente_7664,+5511313300192,Cliente_7664@exemplo.com,1973-01-20
7981,Cliente_9943,Endereço do Cliente_9943,+5511515396685,Cliente_99435742@exemplo.com,1950-05-29
7982,Cliente_5542,Endereço do Cliente_5542,+5511132059561,Cliente_5542@exemplo.com,1955-09-14
7983,Cliente_6807,Endereço do Cliente_6807,+5511162282444,Cliente_6807@exemplo.com,2000-02-20
7984,Cliente_3934,Endereço do Cliente_3934,+5511801817438,Cliente_39347467@exemplo.com,1969-01-16
7985,Cliente_8078,Endereço do Cliente_8078,+5511362525347,Cliente_8078@exemplo.com,1977-12-26
7986,Cliente_1138,Endereço do Cliente_1138,+5511843677462,Cliente_1138@exemplo.com,1952-02-12
7987,Cliente_3798,Endereço do Cliente_3798,+5511633760965,Cliente_3798@exemplo.com,1950-05-19
7988,Cliente_2886,Endereço do Cliente_2886,+5511792905320,Cliente_2886@exemplo.com,1972-02-12
7989,Cliente_6597,Endereço do Cliente_6597,+5511990745854,Cliente_65974502@exemplo.com,1951-05-18
7990,Cliente_1167,Endereço do Cliente_1167,+5511980609946,Cliente_1167@exemplo.com,1969-04-10
7991,Cliente_9589,Endereço do Cliente_9589,+5511916962609,Cliente_9589@exemplo.com,1995-02-27
7992,Cliente_6178,Endereço do Cliente_6178,+5511538986484,Cliente_61787417@exemplo.com,1963-01-18
7993,Cliente_2423,Endereço do Cliente_2423,+5511272913157,Cliente_2423@exemplo.com,1992-08-22
7994,Cliente_2037,Endereço do Cliente_2037,+5511371704168,Cliente_20377344@exemplo.com,1950-09-25
7995,Cliente_8526,Endereço do Cliente_8526,+5511932498894,Cliente_85267534@exemplo.com,1979-12-09
7996,Cliente_2253,Endereço do Cliente_2253,+5511728186739,Cliente_2253@exemplo.com,1967-04-02
7997,Cliente_229,Endereço do Cliente_229,+5511110428910,Cliente_229@exemplo.com,1980-05-08
7998,Cliente_3231,Endereço do Cliente_3231,+5511240391786,Cliente_32316325@exemplo.com,1984-01-12
7999,Cliente_3139,Endereço do Cliente_3139,+5511579952613,Cliente_31396328@exemplo.com,1987-11-06
8000,Cliente_9846,Endereço do Cliente_9846,+5511116767468,Cliente_9846@exemplo.com,1988-03-10
8001,Cliente_9721,Endereço do Cliente_9721,+5511723764063,Cliente_9721@exemplo.com,1967-09-27
8002,Cliente_9687,Endereço do Cliente_9687,+5511593636163,Cliente_9687@exemplo.com,1952-09-18
8003,Cliente_3798,Endereço do Cliente_3798,+5511123124303,Cliente_37985181@exemplo.com,1976-12-05
8004,Cliente_3757,Endereço do Cliente_3757,+5511590432935,Cliente_37576783@exemplo.com,1976-05-30
8005,Cliente_5108,Endereço do Cliente_5108,+5511726558106,Cliente_51089630@exemplo.com,1994-11-29
8006,Cliente_4415,Endereço do Cliente_4415,+5511314260308,Cliente_44156675@exemplo.com,1962-08-22
8007,Cliente_4223,Endereço do Cliente_4223,+5511683083254,Cliente_42236085@exemplo.com,1996-07-03
8008,Cliente_8127,Endereço do Cliente_8127,+5511368846072,Cliente_81274300@exemplo.com,1975-07-21
8009,Cliente_3686,Endereço do Cliente_3686,+5511562859944,Cliente_3686@exemplo.com,1952-06-11
8010,Cliente_5105,Endereço do Cliente_5105,+5511654190126,Cliente_5105@exemplo.com,1970-02-19
8011,Cliente_9445,Endereço do Cliente_9445,+5511489587436,Cliente_94453158@exemplo.com,1967-07-09
8012,Cliente_7892,Endereço do Cliente_7892,+5511704745190,Cliente_78923233@exemplo.com,1961-11-24
8013,Cliente_6149,Endereço do Cliente_6149,+5511233002677,Cliente_61497108@exemplo.com,1984-01-22
8014,Cliente_7214,Endereço do Cliente_7214,+5511608164902,Cliente_72149972@exemplo.com,1978-07-22
8015,Cliente_9342,Endereço do Cliente_9342,+5511812140237,Cliente_93424548@exemplo.com,1988-06-02
8016,Cliente_1148,Endereço do Cliente_1148,+5511900668703,Cliente_1148@exemplo.com,1969-07-10
8017,Cliente_5540,Endereço do Cliente_5540,+5511335092391,Cliente_55406940@exemplo.com,1961-04-03
8018,Cliente_6562,Endereço do Cliente_6562,+5511527593307,Cliente_65621377@exemplo.com,1976-03-18
8019,Cliente_427,Endereço do Cliente_427,+5511369270347,Cliente_4274710@exemplo.com,1960-03-18
8020,Cliente_4653,Endereço do Cliente_4653,+5511700813114,Cliente_4653@exemplo.com,1972-03-30
8021,Cliente_4834,Endereço do Cliente_4834,+5511271377755,Cliente_4834@exemplo.com,1991-05-04
8022,Cliente_7241,Endereço do Cliente_7241,+5511178213607,Cliente_72414866@exemplo.com,1989-10-02
8023,Cliente_4536,Endereço do Cliente_4536,+5511655535232,Cliente_45366639@exemplo.com,1999-07-27
8024,Cliente_5226,Endereço do Cliente_5226,+5511767251615,Cliente_5226@exemplo.com,1955-07-18
8025,Cliente_8016,Endereço do Cliente_8016,+5511513236051,Cliente_8016@exemplo.com,1953-02-14
8026,Cliente_9704,Endereço do Cliente_9704,+5511824033058,Cliente_97041049@exemplo.com,1983-12-08
8027,Cliente_4922,Endereço do Cliente_4922,+5511881509361,Cliente_4922@exemplo.com,1964-04-30
8028,Cliente_1249,Endereço do Cliente_1249,+5511830838761,Cliente_12499964@exemplo.com,1996-09-15
8029,Cliente_7000,Endereço do Cliente_7000,+5511523740080,Cliente_7000@exemplo.com,1988-06-02
8030,Cliente_1963,Endereço do Cliente_1963,+5511162074641,Cliente_19638467@exemplo.com,1956-03-04
8031,Cliente_2669,Endereço do Cliente_2669,+5511644390915,Cliente_26692447@exemplo.com,2000-07-07
8032,Cliente_3687,Endereço do Cliente_3687,+5511530692597,Cliente_36873141@exemplo.com,1991-12-22
8033,Cliente_9377,Endereço do Cliente_9377,+5511268514806,Cliente_93778179@exemplo.com,1997-03-20
8034,Cliente_7669,Endereço do Cliente_7669,+5511502873907,Cliente_76698085@exemplo.com,1950-03-08
8035,Cliente_6340,Endereço do Cliente_6340,+5511264397287,Cliente_63404954@exemplo.com,1997-09-22
8036,Cliente_4767,Endereço do Cliente_4767,+5511542992128,Cliente_4767@exemplo.com,1984-03-10
8037,Cliente_4114,Endereço do Cliente_4114,+5511407578851,Cliente_41147501@exemplo.com,1970-09-05
8038,Cliente_9423,Endereço do Cliente_9423,+5511119897192,Cliente_94239473@exemplo.com,1953-04-01
8039,Cliente_7110,Endereço do Cliente_7110,+5511356625564,Cliente_71108891@exemplo.com,1985-03-05
8040,Cliente_4863,Endereço do Cliente_4863,+5511514759159,Cliente_48634029@exemplo.com,1980-03-08
8041,Cliente_8492,Endereço do Cliente_8492,+5511639272872,Cliente_8492@exemplo.com,1997-03-31
8042,Cliente_2978,Endereço do Cliente_2978,+5511367687296,Cliente_29787646@exemplo.com,1981-04-15
8043,Cliente_8403,Endereço do Cliente_8403,+5511664814954,Cliente_8403@exemplo.com,1971-01-18
8044,Cliente_671,Endereço do Cliente_671,+5511634675748,Cliente_671@exemplo.com,1976-08-17
8045,Cliente_8607,Endereço do Cliente_8607,+5511544735928,Cliente_86076611@exemplo.com,1962-03-11
8046,Cliente_1488,Endereço do Cliente_1488,+5511348484329,Cliente_1488@exemplo.com,1970-12-02
8047,Cliente_8655,Endereço do Cliente_8655,+5511252657276,Cliente_8655@exemplo.com,2000-01-20
8048,Cliente_7593,Endereço do Cliente_7593,+5511381987965,Cliente_75931697@exemplo.com,1957-12-05
8049,Cliente_3599,Endereço do Cliente_3599,+5511243573960,Cliente_35996910@exemplo.com,1988-08-27
8050,Cliente_6438,Endereço do Cliente_6438,+5511683682855,Cliente_64384500@exemplo.com,1980-01-26
8051,Cliente_1273,Endereço do Cliente_1273,+5511241806322,Cliente_1273@exemplo.com,1951-04-08
8052,Cliente_44,Endereço do Cliente_44,+5511632549168,Cliente_447625@exemplo.com,1965-07-04
8053,Cliente_8730,Endereço do Cliente_8730,+5511687104675,Cliente_87306714@exemplo.com,1992-08-30
8054,Cliente_4841,Endereço do Cliente_4841,+5511413476786,Cliente_48418519@exemplo.com,1979-08-06
8055,Cliente_3581,Endereço do Cliente_3581,+5511306381043,Cliente_35812099@exemplo.com,1976-12-22
8056,Cliente_2164,Endereço do Cliente_2164,+5511717933637,Cliente_21649920@exemplo.com,1951-03-30
8057,Cliente_6367,Endereço do Cliente_6367,+5511597251863,Cliente_63671139@exemplo.com,1969-11-05
8058,Cliente_3588,Endereço do Cliente_3588,+5511139154196,Cliente_3588@exemplo.com,1960-05-08
8059,Cliente_552,Endereço do Cliente_552,+5511866398012,Cliente_5521363@exemplo.com,1966-06-01
8060,Cliente_2125,Endereço do Cliente_2125,+5511472650154,Cliente_21256612@exemplo.com,1999-07-24
8061,Cliente_513,Endereço do Cliente_513,+5511816221906,Cliente_5136155@exemplo.com,1958-05-27
8062,Cliente_2114,Endereço do Cliente_2114,+5511950106362,Cliente_2114@exemplo.com,1995-04-11
8063,Cliente_441,Endereço do Cliente_441,+5511217181926,Cliente_441@exemplo.com,1962-06-03
8064,Cliente_532,Endereço do Cliente_532,+5511239314793,Cliente_5329901@exemplo.com,1990-07-12
8065,Cliente_4247,Endereço do Cliente_4247,+5511145757833,Cliente_4247@exemplo.com,1980-05-10
8066,Cliente_7729,Endereço do Cliente_7729,+5511949417165,Cliente_77296970@exemplo.com,1959-08-02
8067,Cliente_6093,Endereço do Cliente_6093,+5511382503938,Cliente_6093@exemplo.com,1964-08-22
8068,Cliente_9796,Endereço do Cliente_9796,+5511164696362,Cliente_97962814@exemplo.com,1952-02-06
8069,Cliente_2413,Endereço do Cliente_2413,+5511515087841,Cliente_2413@exemplo.com,1985-03-31
8070,Cliente_3090,Endereço do Cliente_3090,+5511981767613,Cliente_30905733@exemplo.com,1965-04-17
8071,Cliente_3279,Endereço do Cliente_3279,+5511528876231,Cliente_3279@exemplo.com,1951-02-21
8072,Cliente_9119,Endereço do Cliente_9119,+5511786310201,Cliente_91197555@exemplo.com,1975-02-17
8073,Cliente_9068,Endereço do Cliente_9068,+5511401082236,Cliente_90681904@exemplo.com,1972-04-21
8074,Cliente_3006,Endereço do Cliente_3006,+5511943424236,Cliente_3006@exemplo.com,1983-08-05
8075,Cliente_9241,Endereço do Cliente_9241,+5511481374353,Cliente_92414502@exemplo.com,1991-09-30
8076,Cliente_7012,Endereço do Cliente_7012,+5511208272438,Cliente_7012@exemplo.com,1980-06-29
8077,Cliente_4753,Endereço do Cliente_4753,+5511982778871,Cliente_47539547@exemplo.com,1989-12-10
8078,Cliente_6382,Endereço do Cliente_6382,+5511721160355,Cliente_6382@exemplo.com,1959-10-09
8079,Cliente_9820,Endereço do Cliente_9820,+5511264897022,Cliente_9820@exemplo.com,1983-07-26
8080,Cliente_5354,Endereço do Cliente_5354,+5511101913341,Cliente_5354@exemplo.com,1974-08-12
8081,Cliente_3933,Endereço do Cliente_3933,+5511348640262,Cliente_39334299@exemplo.com,1967-03-10
8082,Cliente_512,Endereço do Cliente_512,+5511599536407,Cliente_5125324@exemplo.com,1982-06-06
8083,Cliente_9809,Endereço do Cliente_9809,+5511133367246,Cliente_98093858@exemplo.com,1951-08-15
8084,Cliente_2644,Endereço do Cliente_2644,+5511921327848,Cliente_26443036@exemplo.com,1985-06-15
8085,Cliente_4593,Endereço do Cliente_4593,+5511987654348,Cliente_45938311@exemplo.com,1990-11-28
8086,Cliente_6284,Endereço do Cliente_6284,+5511384795364,Cliente_62843797@exemplo.com,1984-04-22
8087,Cliente_2853,Endereço do Cliente_2853,+5511258757809,Cliente_28539896@exemplo.com,1970-09-20
8088,Cliente_5362,Endereço do Cliente_5362,+5511849192182,Cliente_53625057@exemplo.com,2000-11-27
8089,Cliente_4074,Endereço do Cliente_4074,+5511897744360,Cliente_4074@exemplo.com,1981-10-01
8090,Cliente_4281,Endereço do Cliente_4281,+5511700185969,Cliente_42814755@exemplo.com,1955-06-06
8091,Cliente_9367,Endereço do Cliente_9367,+5511593801065,Cliente_93674985@exemplo.com,1950-04-09
8092,Cliente_2598,Endereço do Cliente_2598,+5511284805625,Cliente_2598@exemplo.com,1998-02-05
8093,Cliente_4975,Endereço do Cliente_4975,+5511477696739,Cliente_4975@exemplo.com,1967-10-03
8094,Cliente_5096,Endereço do Cliente_5096,+5511501960492,Cliente_5096@exemplo.com,1967-08-13
8095,Cliente_8086,Endereço do Cliente_8086,+5511959263643,Cliente_8086@exemplo.com,1972-12-27
8096,Cliente_952,Endereço do Cliente_952,+5511508704939,Cliente_952@exemplo.com,1984-10-06
8097,Cliente_8467,Endereço do Cliente_8467,+5511121458006,Cliente_8467@exemplo.com,1961-04-04
8098,Cliente_8776,Endereço do Cliente_8776,+5511643455489,Cliente_87767464@exemplo.com,1980-12-20
8099,Cliente_4888,Endereço do Cliente_4888,+5511772993125,Cliente_4888@exemplo.com,1979-10-19
8100,Cliente_2748,Endereço do Cliente_2748,+5511422149684,Cliente_27488317@exemplo.com,1987-07-16
8101,Cliente_2710,Endereço do Cliente_2710,+5511298991941,Cliente_2710@exemplo.com,1982-12-30
8102,Cliente_6167,Endereço do Cliente_6167,+5511613623401,Cliente_61678727@exemplo.com,1963-07-04
8103,Cliente_5303,Endereço do Cliente_5303,+5511258212690,Cliente_53032597@exemplo.com,1967-11-04
8104,Cliente_1378,Endereço do Cliente_1378,+5511303907523,Cliente_13787969@exemplo.com,1990-05-16
8105,Cliente_7638,Endereço do Cliente_7638,+5511836677108,Cliente_76389614@exemplo.com,1971-01-01
8106,Cliente_7166,Endereço do Cliente_7166,+5511266257813,Cliente_71667085@exemplo.com,1969-02-05
8107,Cliente_3889,Endereço do Cliente_3889,+5511671711989,Cliente_3889@exemplo.com,1953-09-16
8108,Cliente_7497,Endereço do Cliente_7497,+5511938919954,Cliente_7497@exemplo.com,1978-01-18
8109,Cliente_2480,Endereço do Cliente_2480,+5511864112839,Cliente_2480@exemplo.com,1998-07-18
8110,Cliente_2496,Endereço do Cliente_2496,+5511818331925,Cliente_2496@exemplo.com,1997-03-15
8111,Cliente_9686,Endereço do Cliente_9686,+5511827296178,Cliente_96864144@exemplo.com,1958-09-12
8112,Cliente_327,Endereço do Cliente_327,+5511405348811,Cliente_3276738@exemplo.com,1991-11-04
8113,Cliente_4113,Endereço do Cliente_4113,+5511939684393,Cliente_41133205@exemplo.com,1995-03-21
8114,Cliente_1355,Endereço do Cliente_1355,+5511736440159,Cliente_13556838@exemplo.com,1963-01-24
8115,Cliente_7620,Endereço do Cliente_7620,+5511666154899,Cliente_76205495@exemplo.com,1960-10-11
8116,Cliente_5256,Endereço do Cliente_5256,+5511886305670,Cliente_52565390@exemplo.com,1991-09-14
8117,Cliente_4765,Endereço do Cliente_4765,+5511232105455,Cliente_47659132@exemplo.com,1994-11-06
8118,Cliente_8585,Endereço do Cliente_8585,+5511680498877,Cliente_85856353@exemplo.com,1967-01-07
8119,Cliente_6207,Endereço do Cliente_6207,+5511896331380,Cliente_6207@exemplo.com,1965-09-21
8120,Cliente_7504,Endereço do Cliente_7504,+5511617043833,Cliente_75042068@exemplo.com,1992-08-28
8121,Cliente_4039,Endereço do Cliente_4039,+5511520475990,Cliente_40397566@exemplo.com,1977-02-27
8122,Cliente_1124,Endereço do Cliente_1124,+5511498778862,Cliente_1124@exemplo.com,1965-07-24
8123,Cliente_963,Endereço do Cliente_963,+5511118473425,Cliente_963@exemplo.com,1988-03-29
8124,Cliente_9651,Endereço do Cliente_9651,+5511640813215,Cliente_96515606@exemplo.com,1960-08-14
8125,Cliente_3683,Endereço do Cliente_3683,+5511720075537,Cliente_3683@exemplo.com,1966-10-09
8126,Cliente_8686,Endereço do Cliente_8686,+5511651427451,Cliente_86864555@exemplo.com,1982-05-13
8127,Cliente_7513,Endereço do Cliente_7513,+5511288127266,Cliente_75136114@exemplo.com,1995-03-29
8128,Cliente_398,Endereço do Cliente_398,+5511322203484,Cliente_3986522@exemplo.com,1981-12-22
8129,Cliente_9803,Endereço do Cliente_9803,+5511834632095,Cliente_98033094@exemplo.com,1979-08-05
8130,Cliente_3122,Endereço do Cliente_3122,+5511908797499,Cliente_3122@exemplo.com,1997-09-22
8131,Cliente_7780,Endereço do Cliente_7780,+5511775024521,Cliente_7780@exemplo.com,1991-12-10
8132,Cliente_8706,Endereço do Cliente_8706,+5511454480446,Cliente_87065585@exemplo.com,1992-06-27
8133,Cliente_9401,Endereço do Cliente_9401,+5511693467119,Cliente_94019707@exemplo.com,1958-03-23
8134,Cliente_3878,Endereço do Cliente_3878,+5511115470410,Cliente_38788960@exemplo.com,1999-09-10
8135,Cliente_4171,Endereço do Cliente_4171,+5511353466365,Cliente_4171@exemplo.com,1955-10-03
8136,Cliente_4626,Endereço do Cliente_4626,+5511237483740,Cliente_4626@exemplo.com,1950-01-17
8137,Cliente_9724,Endereço do Cliente_9724,+5511429499833,Cliente_9724@exemplo.com,1987-04-18
8138,Cliente_9180,Endereço do Cliente_9180,+5511292043234,Cliente_91803106@exemplo.com,1956-12-25
8139,Cliente_8604,Endereço do Cliente_8604,+5511490293808,Cliente_86041920@exemplo.com,1999-03-14
8140,Cliente_9256,Endereço do Cliente_9256,+5511575925216,Cliente_9256@exemplo.com,1991-12-16
8141,Cliente_9457,Endereço do Cliente_9457,+5511196981135,Cliente_94572203@exemplo.com,2000-01-04
8142,Cliente_6562,Endereço do Cliente_6562,+5511386904691,Cliente_65628028@exemplo.com,1969-10-25
8143,Cliente_7168,Endereço do Cliente_7168,+5511678488007,Cliente_71688796@exemplo.com,1990-12-20
8144,Cliente_8392,Endereço do Cliente_8392,+5511828977076,Cliente_8392@exemplo.com,1952-12-23
8145,Cliente_3976,Endereço do Cliente_3976,+5511916576670,Cliente_39764568@exemplo.com,1972-07-19
8146,Cliente_560,Endereço do Cliente_560,+5511494514399,Cliente_5607211@exemplo.com,1951-09-17
8147,Cliente_6005,Endereço do Cliente_6005,+5511577698293,Cliente_6005@exemplo.com,1989-11-01
8148,Cliente_6511,Endereço do Cliente_6511,+5511485647654,Cliente_65111825@exemplo.com,1962-03-02
8149,Cliente_9816,Endereço do Cliente_9816,+5511263135102,Cliente_98162887@exemplo.com,1992-12-27
8150,Cliente_4487,Endereço do Cliente_4487,+5511675899077,Cliente_4487@exemplo.com,1963-06-26
8151,Cliente_3566,Endereço do Cliente_3566,+5511478350975,Cliente_35661187@exemplo.com,1966-12-31
8152,Cliente_5994,Endereço do Cliente_5994,+5511161781645,Cliente_59947790@exemplo.com,1985-03-08
8153,Cliente_2215,Endereço do Cliente_2215,+5511146413894,Cliente_22155310@exemplo.com,1992-10-24
8154,Cliente_960,Endereço do Cliente_960,+5511854481480,Cliente_9604205@exemplo.com,1991-10-30
8155,Cliente_5490,Endereço do Cliente_5490,+5511713469233,Cliente_5490@exemplo.com,1988-07-01
8156,Cliente_7946,Endereço do Cliente_7946,+5511920610453,Cliente_79467888@exemplo.com,1950-09-28
8157,Cliente_20,Endereço do Cliente_20,+5511739493394,Cliente_209463@exemplo.com,1950-12-13
8158,Cliente_1106,Endereço do Cliente_1106,+5511892294692,Cliente_1106@exemplo.com,1968-07-06
8159,Cliente_7369,Endereço do Cliente_7369,+5511489069183,Cliente_73699420@exemplo.com,1999-08-16
8160,Cliente_9608,Endereço do Cliente_9608,+5511424166849,Cliente_9608@exemplo.com,1964-02-09
8161,Cliente_8038,Endereço do Cliente_8038,+5511606773795,Cliente_8038@exemplo.com,1993-05-22
8162,Cliente_1699,Endereço do Cliente_1699,+5511731107904,Cliente_1699@exemplo.com,1994-10-17
8163,Cliente_8457,Endereço do Cliente_8457,+5511745173575,Cliente_8457@exemplo.com,1983-05-17
8164,Cliente_3976,Endereço do Cliente_3976,+5511143937108,Cliente_39769701@exemplo.com,1966-02-25
8165,Cliente_5597,Endereço do Cliente_5597,+5511367667779,Cliente_5597@exemplo.com,1979-12-19
8166,Cliente_168,Endereço do Cliente_168,+5511508717295,Cliente_1685790@exemplo.com,1980-02-26
8167,Cliente_794,Endereço do Cliente_794,+5511110659967,Cliente_7949111@exemplo.com,1996-09-03
8168,Cliente_6400,Endereço do Cliente_6400,+5511592935536,Cliente_6400@exemplo.com,1969-10-04
8169,Cliente_6932,Endereço do Cliente_6932,+5511374680595,Cliente_69329390@exemplo.com,1985-11-29
8170,Cliente_9978,Endereço do Cliente_9978,+5511142140029,Cliente_9978@exemplo.com,1987-01-22
8171,Cliente_4295,Endereço do Cliente_4295,+5511159434487,Cliente_42955058@exemplo.com,1970-07-16
8172,Cliente_8049,Endereço do Cliente_8049,+5511724459933,Cliente_80496061@exemplo.com,1952-06-01
8173,Cliente_4429,Endereço do Cliente_4429,+5511321465680,Cliente_44293340@exemplo.com,1970-11-25
8174,Cliente_6963,Endereço do Cliente_6963,+5511578043815,Cliente_69637946@exemplo.com,1954-08-07
8175,Cliente_8561,Endereço do Cliente_8561,+5511275559806,Cliente_85618365@exemplo.com,1987-09-12
8176,Cliente_6822,Endereço do Cliente_6822,+5511223150652,Cliente_6822@exemplo.com,1970-03-08
8177,Cliente_4332,Endereço do Cliente_4332,+5511176869365,Cliente_4332@exemplo.com,1954-11-13
8178,Cliente_3984,Endereço do Cliente_3984,+5511916562142,Cliente_3984@exemplo.com,1985-02-03
8179,Cliente_992,Endereço do Cliente_992,+5511425532109,Cliente_9921364@exemplo.com,1963-09-22
8180,Cliente_7547,Endereço do Cliente_7547,+5511472126932,Cliente_75478493@exemplo.com,1969-03-21
8181,Cliente_9416,Endereço do Cliente_9416,+5511274236727,Cliente_9416@exemplo.com,1953-08-11
8182,Cliente_7469,Endereço do Cliente_7469,+5511686118000,Cliente_7469@exemplo.com,1951-05-08
8183,Cliente_4583,Endereço do Cliente_4583,+5511798288184,Cliente_4583@exemplo.com,1955-09-28
8184,Cliente_1305,Endereço do Cliente_1305,+5511324970755,Cliente_13051702@exemplo.com,1987-06-25
8185,Cliente_6434,Endereço do Cliente_6434,+5511494749673,Cliente_6434@exemplo.com,1998-09-16
8186,Cliente_4334,Endereço do Cliente_4334,+5511950527416,Cliente_4334@exemplo.com,1960-05-09
8187,Cliente_9575,Endereço do Cliente_9575,+5511601689273,Cliente_95759764@exemplo.com,1985-06-29
8188,Cliente_5395,Endereço do Cliente_5395,+5511602058558,Cliente_53951667@exemplo.com,1950-03-03
8189,Cliente_8402,Endereço do Cliente_8402,+5511168324462,Cliente_8402@exemplo.com,1966-11-23
8190,Cliente_1109,Endereço do Cliente_1109,+5511183480209,Cliente_1109@exemplo.com,1960-01-25
8191,Cliente_7297,Endereço do Cliente_7297,+5511135215434,Cliente_72976969@exemplo.com,1995-07-25
8192,Cliente_1809,Endereço do Cliente_1809,+5511926771558,Cliente_18098123@exemplo.com,1996-04-04
8193,Cliente_3259,Endereço do Cliente_3259,+5511571332234,Cliente_3259@exemplo.com,1982-12-05
8194,Cliente_8459,Endereço do Cliente_8459,+5511312988279,Cliente_8459@exemplo.com,1998-03-13
8195,Cliente_2734,Endereço do Cliente_2734,+5511567213839,Cliente_2734@exemplo.com,1983-06-22
8196,Cliente_9778,Endereço do Cliente_9778,+5511259759804,Cliente_9778@exemplo.com,1969-05-04
8197,Cliente_6074,Endereço do Cliente_6074,+5511439525433,Cliente_60741435@exemplo.com,1957-04-02
8198,Cliente_7754,Endereço do Cliente_7754,+5511805252137,Cliente_7754@exemplo.com,1952-07-25
8199,Cliente_6833,Endereço do Cliente_6833,+5511778292244,Cliente_6833@exemplo.com,1958-09-18
8200,Cliente_1753,Endereço do Cliente_1753,+5511149305650,Cliente_1753@exemplo.com,1983-08-28
8201,Cliente_740,Endereço do Cliente_740,+5511747320656,Cliente_740@exemplo.com,1959-11-28
8202,Cliente_2276,Endereço do Cliente_2276,+5511292864907,Cliente_22764605@exemplo.com,1957-01-19
8203,Cliente_4173,Endereço do Cliente_4173,+5511242210012,Cliente_41735456@exemplo.com,1971-10-08
8204,Cliente_4144,Endereço do Cliente_4144,+5511995924838,Cliente_4144@exemplo.com,1991-03-17
8205,Cliente_3112,Endereço do Cliente_3112,+5511411290407,Cliente_31128864@exemplo.com,1965-07-28
8206,Cliente_2471,Endereço do Cliente_2471,+5511548844960,Cliente_24716465@exemplo.com,1964-12-27
8207,Cliente_3371,Endereço do Cliente_3371,+5511284034929,Cliente_33711196@exemplo.com,1956-06-17
8208,Cliente_7354,Endereço do Cliente_7354,+5511401633655,Cliente_73547076@exemplo.com,1968-02-24
8209,Cliente_1501,Endereço do Cliente_1501,+5511752441648,Cliente_15017829@exemplo.com,1994-10-24
8210,Cliente_1425,Endereço do Cliente_1425,+5511888762796,Cliente_1425@exemplo.com,1958-04-28
8211,Cliente_6135,Endereço do Cliente_6135,+5511233286564,Cliente_61356755@exemplo.com,1981-01-29
8212,Cliente_4459,Endereço do Cliente_4459,+5511719591722,Cliente_4459@exemplo.com,1962-10-18
8213,Cliente_4481,Endereço do Cliente_4481,+5511294662466,Cliente_4481@exemplo.com,1950-12-09
8214,Cliente_1168,Endereço do Cliente_1168,+5511578029622,Cliente_1168@exemplo.com,1953-12-18
8215,Cliente_169,Endereço do Cliente_169,+5511222968414,Cliente_1691851@exemplo.com,1962-08-26
8216,Cliente_998,Endereço do Cliente_998,+5511959680840,Cliente_9986738@exemplo.com,1969-04-07
8217,Cliente_7011,Endereço do Cliente_7011,+5511548346429,Cliente_7011@exemplo.com,1962-03-29
8218,Cliente_906,Endereço do Cliente_906,+5511512421088,Cliente_9066277@exemplo.com,1959-02-22
8219,Cliente_5367,Endereço do Cliente_5367,+5511651795366,Cliente_53674897@exemplo.com,1981-01-15
8220,Cliente_6340,Endereço do Cliente_6340,+5511733331056,Cliente_63402319@exemplo.com,1965-08-30
8221,Cliente_2622,Endereço do Cliente_2622,+5511269937454,Cliente_26225938@exemplo.com,1971-11-26
8222,Cliente_528,Endereço do Cliente_528,+5511924807547,Cliente_5287604@exemplo.com,1952-02-17
8223,Cliente_6949,Endereço do Cliente_6949,+5511996198180,Cliente_6949@exemplo.com,1992-07-19
8224,Cliente_6450,Endereço do Cliente_6450,+5511712363125,Cliente_64507307@exemplo.com,1970-04-11
